id	pos	p1	ihh12
7553	2203864	0.01	0.0108242
7554	2204342	0.012	0.0105825
7555	2204394	0.524	0.0106065
7556	2204473	0.026	0.0121288
7557	2204970	0.008	0.012272
7558	2205110	0.002	0.0124105
7559	2205309	0.054	0.0123087
7560	2205624	0.02	0.0126019
7561	2206078	0.35	0.0117333
7562	2206166	0.002	0.0117538
7563	2206224	0.012	0.0116048
7564	2206742	0.002	0.0116885
7565	2207110	0.008	0.0116531
7566	2207213	0.04	0.011236
7567	2207294	0.35	0.0113308
7568	2207582	0.032	0.0115003
7569	2208697	0.01	0.0116387
7570	2208711	0.768	0.0111877
7571	2209221	0.002	0.0112646
7572	2209268	0.004	0.0111996
7573	2209593	0.02	0.0108464
7574	2209707	0.002	0.0109424
7575	2209911	0.51	0.00868775
7576	2210063	0.286	0.00823978
7577	2210119	0.204	0.00821668
7578	2210129	0.714	0.00831174
7579	2210234	0.054	0.00899238
7580	2210409	0.002	0.00943503
7581	2210529	0.204	0.00941265
7582	2210620	0.002	0.0101191
7583	2211446	0.002	0.0101132
7584	2211564	0.138	0.00950378
7585	2211730	0.002	0.00971346
7586	2211818	0.016	0.00940071
7587	2211825	0.006	0.009572
7588	2211951	0.01	0.00953029
7589	2212898	0.012	0.00948821
7590	2213240	0.012	0.009531
7591	2213590	0.326	0.00901458
7592	2213738	0.03	0.0104557
7593	2214310	0.022	0.0109132
7594	2214375	0.02	0.0108496
7595	2214469	0.168	0.0104248
7596	2214479	0.212	0.00926905
7597	2214773	0.034	0.00970035
7598	2214919	0.008	0.0100529
7599	2215235	0.002	0.0100872
7600	2215706	0.006	0.010062
7601	2216029	0.168	0.0100861
7602	2216041	0.168	0.0100861
7603	2216488	0.008	0.0111464
7604	2216924	0.03	0.0109875
7605	2217077	0.004	0.0111963
7606	2217381	0.002	0.0112238
7607	2217702	0.002	0.0112157
7608	2217809	0.04	0.0109722
7609	2218095	0.212	0.0110819
7610	2218126	0.006	0.0121922
7611	2218374	0.074	0.0116439
7612	2218548	0.848	0.0114585
7613	2218914	0.012	0.0114748
7614	2218917	0.012	0.0115132
7615	2220666	0.184	0.0113455
7616	2220716	0.092	0.0110059
7617	2221183	0.008	0.0110538
7618	2221213	0.012	0.0109343
7619	2221266	0.032	0.0108702
7620	2221610	0.01	0.0108277
7621	2221862	0.152	0.0108645
7622	2221928	0.012	0.0111139
7623	2222029	0.124	0.0110974
7624	2222545	0.014	0.0113463
7625	2223044	0.822	0.0114063
7626	2223158	0.03	0.0111225
7627	2223165	0.012	0.0114476
7628	2223225	0.002	0.0115186
7629	2223543	0.178	0.0115399
7630	2224602	0.002	0.0126299
7631	2224688	0.012	0.0126057
7632	2225207	0.06	0.0124478
7633	2225894	0.034	0.0121065
7634	2225955	0.008	0.0120159
7635	2226160	0.208	0.0109602
7636	2226513	0.388	0.00818852
7637	2226844	0.174	0.00820012
7638	2226963	0.006	0.00823262
7639	2227195	0.562	0.00823182
7640	2227197	0.034	0.00848198
7641	2227534	0.05	0.00790704
7642	2227597	0.006	0.00813221
7643	2227829	0.186	0.00669734
7644	2227921	0.034	0.00711583
7645	2227994	0.658	0.00713211
7646	2228034	0.174	0.00736822
7647	2228188	0.014	0.00725392
7648	2228368	0.174	0.00729857
7649	2228433	0.004	0.00797233
7650	2228731	0.072	0.007901
7651	2228850	0.044	0.00800204
7652	2228986	0.008	0.00812936
7653	2229762	0.002	0.00815011
7654	2229855	0.382	0.00759211
7655	2229856	0.008	0.00809621
7656	2229917	0.004	0.00814461
7657	2230102	0.086	0.00736338
7658	2230119	0.012	0.00825448
7659	2230140	0.14	0.00754507
7660	2231508	0.11	0.00736501
7661	2231813	0.156	0.0070593
7662	2232106	0.704	0.0071116
7663	2232513	0.004	0.00741136
7664	2233269	0.116	0.00724699
7665	2233404	0.24	0.0066353
7666	2233423	0.11	0.00653415
7667	2233620	0.004	0.00682123
7668	2233667	0.052	0.00660551
7669	2233812	0.012	0.00699741
7670	2233860	0.004	0.00715386
7671	2234023	0.004	0.007121
7672	2234120	0.012	0.00698626
7673	2234190	0.01	0.00699203
7674	2234466	0.24	0.00706197
7675	2234504	0.406	0.00688212
7676	2234578	0.044	0.00830335
7677	2235401	0.002	0.00858684
7678	2235517	0.05	0.00790729
7679	2235751	0.356	0.00834683
7680	2236304	0.002	0.008432
7681	2236679	0.002	0.00845497
7682	2237400	0.002	0.00853446
7683	2237535	0.14	0.00808178
7684	2237585	0.002	0.00842595
7685	2237844	0.004	0.00842282
7686	2237903	0.028	0.00826668
7687	2238011	0.002	0.00853744
7688	2238114	0.356	0.00817459
7689	2238263	0.036	0.00793082
7690	2238327	0.034	0.0081283
7691	2238521	0.034	0.0081283
7692	2239004	0.01	0.00826044
7693	2239020	0.002	0.00850407
7694	2239161	0.602	0.00841162
7695	2239379	0.398	0.00841162
7696	2239468	0.002	0.008457
7697	2239646	0.056	0.00808004
7698	2239721	0.154	0.00784302
7699	2239805	0.14	0.00877177
7700	2239894	0.602	0.0088167
7701	2240103	0.398	0.0088167
7702	2240129	0.002	0.00910704
7703	2240260	0.002	0.00910407
7704	2240562	0.14	0.00905532
7705	2241158	0.026	0.00933792
7706	2241496	0.012	0.00934603
7707	2241650	0.082	0.00906983
7708	2241808	0.602	0.0101977
7709	2242179	0.602	0.0101933
7710	2242220	0.012	0.0113635
7711	2242372	0.028	0.0112721
7712	2242630	0.002	0.0116818
7713	2242721	0.11	0.0113231
7714	2243103	0.068	0.0116209
7715	2243564	0.002	0.0125551
7716	2243868	0.002	0.0125562
7717	2244002	0.02	0.0123904
7718	2244051	0.012	0.0122448
7719	2244210	0.04	0.0121065
7720	2245058	0.04	0.0119413
7721	2245214	0.96	0.0119935
7722	2245516	0.04	0.0119935
7723	2246170	0.01	0.0119751
7724	2246473	0.96	0.012061
7725	2246599	0.04	0.012061
7726	2247531	0.96	0.012061
7727	2247595	0.024	0.0114057
7728	2247709	0.002	0.0115444
7729	2247828	0.004	0.0115215
7730	2247840	0.96	0.0115864
7731	2247855	0.96	0.0115864
7732	2247925	0.08	0.0114406
7733	2247946	0.09	0.0107944
7734	2248188	0.032	0.0121213
7735	2248531	0.084	0.0118324
7736	2248691	0.026	0.0129179
7737	2249222	0.002	0.0129436
7738	2249606	0.026	0.0127111
7739	2249751	0.004	0.0129484
7740	2249821	0.04	0.0129419
7741	2249826	0.504	0.0118464
7742	2250011	0.822	0.0130161
7743	2250074	0.822	0.0130161
7744	2250163	0.008	0.012909
7745	2251091	0.002	0.0131159
7746	2251227	0.822	0.0131311
7747	2251365	0.822	0.0131311
7748	2251379	0.002	0.0134541
7749	2251410	0.032	0.0130154
7750	2251439	0.002	0.0136052
7751	2251448	0.002	0.0136264
7752	2251526	0.004	0.0136313
7753	2251658	0.004	0.0137005
7754	2252127	0.862	0.0135968
7755	2252641	0.002	0.0135877
7756	2253450	0.026	0.0133038
7757	2253586	0.862	0.0134059
7758	2253698	0.024	0.0132281
7759	2254136	0.002	0.0133378
7760	2254200	0.014	0.0133354
7761	2254225	0.014	0.0134913
7762	2254764	0.004	0.0136907
7763	2254906	0.04	0.0134917
7764	2255084	0.902	0.0135543
7765	2255677	0.036	0.0133182
7766	2255761	0.098	0.0139683
7767	2255840	0.03	0.0137685
7768	2256960	0.032	0.0138771
7769	2257560	0.86	0.0137201
7770	2258039	0.058	0.0130948
7771	2258102	0.002	0.013353
7772	2258782	0.032	0.0133388
7773	2259191	0.044	0.0129986
7774	2259281	0.042	0.013036
7775	2259552	0.022	0.0127981
7776	2260302	0.02	0.0127112
7777	2260395	0.018	0.0125948
7778	2260438	0.86	0.0126847
7779	2261429	0.058	0.0126648
7780	2263060	0.038	0.0125643
7781	2263151	0.022	0.0123059
7782	2263495	0.016	0.0119526
7783	2263676	0.87	0.011867
7784	2263757	0.48	0.0103886
7785	2263867	0.87	0.0109093
7786	2264054	0.158	0.00949853
7787	2264245	0.026	0.0104085
7788	2264478	0.004	0.0108336
7789	2264588	0.038	0.0109172
7790	2264690	0.008	0.0108996
7791	2264701	0.026	0.0109586
7792	2265147	0.002	0.0109576
7793	2265398	0.04	0.0108326
7794	2265469	0.034	0.0109469
7795	2265924	0.034	0.0109469
7796	2266898	0.512	0.011019
7797	2267233	0.006	0.0115239
7798	2267291	0.008	0.0115683
7799	2267316	0.002	0.0116527
7800	2267632	0.662	0.0109749
7801	2267703	0.092	0.0109391
7802	2267949	0.028	0.0103828
7803	2268428	0.582	0.0106153
7804	2269118	0.056	0.010991
7805	2269136	0.056	0.010991
7806	2269595	0.096	0.00968457
7807	2269713	0.002	0.00995307
7808	2269801	0.052	0.00984697
7809	2270211	0.012	0.0101749
7810	2270230	0.014	0.0101223
7811	2270253	0.178	0.00860551
7812	2270509	0.324	0.00926501
7813	2270551	0.056	0.00927259
7814	2270920	0.016	0.00918934
7815	2271029	0.002	0.00929467
7816	2271807	0.62	0.00928925
7817	2272096	0.324	0.00948104
7818	2272497	0.002	0.0104717
7819	2272776	0.002	0.0103747
7820	2272991	0.046	0.00960496
7821	2273212	0.024	0.00957358
7822	2273343	0.044	0.00908587
7823	2273521	0.042	0.00864646
7824	2273544	0.004	0.00876601
7825	2273679	0.01	0.00872257
7826	2273925	0.002	0.00876873
7827	2274191	0.02	0.00861434
7828	2274223	0.008	0.00854482
7829	2274528	0.084	0.00785192
7830	2274608	0.054	0.00926779
7831	2275159	0.02	0.0094748
7832	2275314	0.094	0.00900124
7833	2275523	0.002	0.00981068
7834	2275733	0.636	0.00887017
7835	2275923	0.102	0.00865267
7836	2276003	0.076	0.00806648
7837	2276234	0.006	0.00833395
7838	2276238	0.11	0.00792658
7839	2276357	0.074	0.00814843
7840	2276486	0.084	0.00924233
7841	2276996	0.642	0.00931498
7842	2277378	0.002	0.00934053
7843	2277660	0.002	0.00933566
7844	2278071	0.004	0.0093445
7845	2278089	0.194	0.00911296
7846	2278112	0.046	0.00958298
7847	2278288	0.164	0.00959133
7848	2278941	0.026	0.00955548
7849	2278956	0.022	0.00936704
7850	2279116	0.006	0.00939985
7851	2279351	0.002	0.00943422
7852	2279412	0.006	0.00944121
7853	2279903	0.026	0.00944799
7854	2280008	0.002	0.00962436
7855	2280067	0.15	0.00952446
7856	2280468	0.15	0.00952446
7857	2280497	0.602	0.00955098
7858	2280762	0.03	0.010318
7859	2281337	0.014	0.0106722
7860	2281677	0.046	0.0106807
7861	2282403	0.002	0.0107617
7862	2282692	0.002	0.0107688
7863	2283116	0.026	0.0106713
7864	2283599	0.002	0.0107933
7865	2283649	0.072	0.010644
7866	2283766	0.032	0.0103311
7867	2283918	0.002	0.0106305
7868	2284076	0.042	0.0101677
7869	2284077	0.052	0.00970603
7870	2284107	0.02	0.00998271
7871	2284219	0.108	0.00958764
7872	2284570	0.018	0.00953374
7873	2284601	0.002	0.00978356
7874	2284884	0.072	0.00970862
7875	2285057	0.072	0.00970862
7876	2285608	0.002	0.0100187
7877	2285804	0.016	0.00998755
7878	2285970	0.108	0.010043
7879	2286078	0.086	0.00962931
7880	2286398	0.002	0.0101447
7881	2286536	0.012	0.00982074
7882	2286555	0.002	0.00983106
7883	2286874	0.002	0.00983472
7884	2287194	0.024	0.00969781
7885	2287272	0.042	0.00977662
7886	2287424	0.036	0.00939505
7887	2287453	0.084	0.00915293
7888	2287866	0.044	0.00946093
7889	2288215	0.004	0.00954189
7890	2289278	0.21	0.00840976
7891	2289378	0.442	0.00800461
7892	2289379	0.03	0.00779295
7893	2289857	0.502	0.00812275
7894	2290365	0.456	0.00800299
7895	2290435	0.432	0.00791788
7896	2290633	0.068	0.00866673
7897	2290646	0.006	0.00867953
7898	2290797	0.002	0.00872354
7899	2291151	0.044	0.00870636
7900	2291405	0.14	0.00840806
7901	2291485	0.354	0.00806217
7902	2292211	0.482	0.00813515
7903	2292240	0.044	0.00821535
7904	2292266	0.004	0.00829085
7905	2292702	0.378	0.00823801
7906	2292764	0.002	0.00840726
7907	2293014	0.002	0.00840281
7908	2293036	0.004	0.00833595
7909	2293146	0.096	0.00842477
7910	2293218	0.428	0.00783736
7911	2293379	0.068	0.00855028
7912	2293405	0.232	0.00785338
7913	2293455	0.002	0.00835947
7914	2293708	0.37	0.0082792
7916	2294319	0.37	0.0082792
7917	2294322	0.028	0.00914172
7918	2294342	0.044	0.00927239
7919	2294611	0.098	0.00850673
7920	2295549	0.044	0.00890716
7921	2295648	0.006	0.00888011
7922	2296177	0.002	0.00899034
7923	2296428	0.016	0.00880462
7924	2296443	0.158	0.00766109
7925	2296587	0.478	0.00630692
7926	2296621	0.158	0.00642261
7927	2297274	0.49	0.00734872
7928	2297419	0.012	0.00730777
7929	2297428	0.044	0.00736877
7930	2297709	0.044	0.00736877
7931	2297717	0.466	0.00739858
7932	2298064	0.002	0.00742366
7933	2298437	0.11	0.0067978
7934	2298477	0.38	0.00669799
7935	2298522	0.004	0.00682195
7936	2298532	0.466	0.00677756
7937	2298992	0.394	0.00638246
7938	2299098	0.188	0.00600504
7939	2299365	0.38	0.0060169
7940	2299405	0.04	0.00605118
7941	2299851	0.45	0.00598401
7942	2299898	0.42	0.00594784
7943	2300118	0.188	0.00673236
7944	2300273	0.022	0.00689702
7945	2300502	0.108	0.00685567
7946	2300566	0.47	0.00680398
7947	2300590	0.004	0.00695575
7948	2300650	0.086	0.00657637
7949	2300976	0.472	0.00717105
7950	2301026	0.104	0.00680764
7951	2301190	0.004	0.00812283
7952	2301612	0.002	0.00813192
7953	2301937	0.23	0.00780388
7954	2301997	0.006	0.00773058
7955	2302130	0.23	0.0078146
7956	2302215	0.038	0.0082298
7957	2302278	0.01	0.00826554
7958	2302420	0.01	0.00838787
7959	2302482	0.478	0.00818916
7960	2302900	0.002	0.00921411
7961	2303028	0.004	0.0092381
7962	2303084	0.108	0.0091349
7963	2303199	0.002	0.00928336
7964	2303710	0.02	0.00918441
7965	2303763	0.004	0.00937729
7966	2303932	0.014	0.00931821
7967	2304841	0.13	0.00925673
7968	2305122	0.002	0.0101521
7969	2305191	0.002	0.0101647
7970	2306083	0.212	0.00944372
7971	2306551	0.044	0.00970573
7972	2307286	0.052	0.00947449
7973	2307388	0.398	0.00912043
7974	2307529	0.004	0.00909333
7975	2307564	0.398	0.00910878
7976	2308110	0.002	0.00993971
7977	2308174	0.108	0.00957692
7978	2309566	0.334	0.00859676
7979	2309987	0.022	0.0084096
7980	2310223	0.056	0.00820061
7981	2310468	0.334	0.00850542
7982	2310639	0.038	0.00995778
7983	2311052	0.108	0.00972669
7984	2311801	0.142	0.00990819
7985	2312072	0.014	0.00984785
7986	2312114	0.114	0.00966111
7987	2312395	0.018	0.0101161
7988	2312691	0.014	0.010177
7989	2312898	0.096	0.00998929
7990	2312911	0.008	0.0107456
7991	2313531	0.118	0.0105444
7992	2313881	0.012	0.0106518
7993	2314866	0.038	0.0105839
7994	2314974	0.04	0.0101195
7995	2315619	0.018	0.0109949
7996	2315811	0.024	0.0106175
7997	2315919	0.588	0.0105383
7998	2316354	0.122	0.0111324
7999	2316474	0.026	0.0115324
8000	2317696	0.188	0.0106769
8001	2318214	0.018	0.0124131
8002	2318574	0.214	0.0107556
8003	2319056	0.072	0.0117613
8004	2319864	0.05	0.0113797
8005	2320253	0.008	0.0121531
8006	2320473	0.002	0.0123293
8007	2320655	0.038	0.0117216
8008	2320988	0.006	0.0125398
8009	2321356	0.002	0.0126003
8010	2321621	0.038	0.0122845
8011	2321635	0.004	0.0123299
8012	2321661	0.066	0.012045
8013	2321681	0.016	0.0126471
8014	2321850	0.002	0.0130323
8015	2321871	0.28	0.0119144
8016	2322004	0.012	0.0143005
8017	2322557	0.056	0.0141336
8018	2322697	0.038	0.0145611
8019	2323264	0.612	0.013938
8020	2324400	0.018	0.014566
8021	2324622	0.048	0.0144159
8022	2324792	0.03	0.014583
8023	2325047	0.002	0.0147624
8024	2325858	0.002	0.0147326
8025	2326102	0.026	0.0144249
8026	2326459	0.002	0.0145096
8027	2327258	0.014	0.0144949
8028	2327446	0.012	0.0143482
8029	2327459	0.002	0.014391
8030	2327608	0.014	0.0142857
8031	2327970	0.006	0.0142901
8032	2328161	0.016	0.0143263
8033	2328484	0.014	0.0144103
8034	2328579	0.014	0.0144103
8035	2329370	0.04	0.0141778
8036	2329505	0.002	0.0143178
8037	2329669	0.002	0.0142891
8038	2329755	0.076	0.013637
8039	2330059	0.044	0.0139005
8040	2330122	0.002	0.0140577
8041	2330435	0.288	0.0129043
8042	2330614	0.022	0.0125555
8043	2330792	0.482	0.0111663
8044	2331232	0.002	0.0111213
8045	2331362	0.288	0.010956
8046	2331425	0.23	0.0110908
8047	2331960	0.004	0.0111559
8048	2332025	0.006	0.0112002
8049	2332153	0.388	0.0105894
8050	2332390	0.37	0.0118507
8051	2332399	0.002	0.0124939
8052	2332616	0.23	0.0124344
8053	2332652	0.006	0.0140129
8054	2332755	0.004	0.0141763
8055	2332829	0.002	0.0142555
8056	2333016	0.016	0.0142516
8057	2333383	0.002	0.0143142
8058	2334226	0.014	0.0142575
8059	2334365	0.026	0.0140501
8060	2334538	0.4	0.0142116
8061	2334679	0.014	0.0139291
8062	2335186	0.004	0.0141316
8063	2335297	0.402	0.0141062
8064	2335609	0.014	0.0150524
8065	2335847	0.006	0.0150139
8066	2335961	0.004	0.0150626
8067	2336027	0.152	0.0143537
8068	2336632	0.002	0.015086
8069	2336958	0.002	0.0150584
8070	2336992	0.01	0.0150354
8071	2337373	0.014	0.0150639
8072	2337960	0.028	0.0145774
8073	2338642	0.324	0.0139939
8074	2338902	0.028	0.013337
8075	2339041	0.014	0.0137569
8076	2339104	0.676	0.0140078
8077	2339491	0.55	0.0135069
8078	2339628	0.028	0.014037
8079	2339851	0.356	0.0136925
8080	2340673	0.52	0.0136383
8081	2340746	0.356	0.0142309
8082	2341621	0.006	0.0144017
8083	2342018	0.03	0.0143445
8084	2342086	0.002	0.0143941
8085	2343090	0.006	0.0144303
8086	2343257	0.024	0.0142446
8087	2343310	0.028	0.0140369
8088	2343343	0.018	0.0142615
8089	2343347	0.288	0.0142553
8090	2343382	0.004	0.014238
8091	2344103	0.134	0.0126906
8092	2344113	0.712	0.0135034
8093	2344117	0.016	0.0137009
8094	2344402	0.616	0.0134057
8095	2344421	0.008	0.0140609
8096	2344598	0.276	0.014129
8097	2345015	0.276	0.014129
8098	2345470	0.03	0.0147741
8099	2345838	0.006	0.0148707
8100	2346496	0.002	0.0149358
8101	2346563	0.016	0.0145797
8102	2348151	0.004	0.0148094
8103	2348390	0.002	0.0148149
8104	2348438	0.028	0.0145784
8105	2348480	0.612	0.0147358
8106	2348564	0.006	0.0166561
8107	2349393	0.212	0.0147457
8108	2350312	0.01	0.0147174
8109	2350655	0.004	0.0148135
8110	2351110	0.036	0.0145496
8111	2351611	0.01	0.014589
8112	2351660	0.006	0.0146736
8113	2352281	0.004	0.0147379
8114	2352350	0.026	0.0145698
8115	2352560	0.002	0.0148592
8116	2352838	0.004	0.0148717
8117	2353077	0.016	0.0147008
8118	2353300	0.002	0.0148728
8119	2353810	0.084	0.014474
8120	2354291	0.592	0.0115701
8121	2354715	0.034	0.0117942
8122	2354895	0.204	0.0112707
8123	2354938	0.272	0.0128698
8124	2355208	0.036	0.0148743
8125	2355245	0.01	0.0147337
8126	2355746	0.036	0.0148057
8127	2355778	0.006	0.0151631
8128	2356476	0.048	0.0144569
8129	2356869	0.026	0.0151105
8130	2358248	0.002	0.0152958
8131	2358262	0.014	0.0146945
8132	2358821	0.028	0.014595
8133	2359216	0.002	0.0150366
8134	2359234	0.002	0.0150201
8135	2359482	0.004	0.0149668
8136	2359516	0.01	0.0149397
8137	2359855	0.01	0.0150051
8138	2360001	0.99	0.0150051
8139	2360270	0.146	0.0142433
8140	2360722	0.114	0.0143523
8141	2361753	0.7	0.0144961
8142	2362033	0.012	0.0144038
8143	2362969	0.004	0.0146405
8144	2363007	0.3	0.0147096
8145	2363131	0.7	0.0147096
8146	2363412	0.028	0.0143751
8147	2363786	0.7	0.0148502
8148	2364874	0.024	0.0145479
8149	2365349	0.296	0.0146341
8150	2365394	0.296	0.0146341
8151	2365448	0.704	0.0146341
8152	2365583	0.004	0.0167512
8153	2365865	0.01	0.0165906
8154	2366166	0.034	0.0160427
8155	2366454	0.028	0.0159644
8156	2366784	0.002	0.0164725
8157	2366948	0.568	0.0152815
8158	2367197	0.01	0.0151905
8159	2367790	0.996	0.0152681
8160	2368042	0.568	0.0152594
8161	2368528	0.004	0.015414
8162	2368834	0.008	0.0153147
8163	2368838	0.01	0.0152776
8164	2369225	0.052	0.0143303
8165	2369226	0.008	0.0151409
8166	2370147	0.576	0.0150386
8167	2371415	0.004	0.015199
8168	2371543	0.004	0.015192
8169	2372561	0.002	0.0152912
8170	2372805	0.01	0.0152366
8171	2373098	0.004	0.0151471
8172	2373222	0.002	0.0151441
8173	2373711	0.032	0.0145248
8174	2373803	0.004	0.0147103
8175	2373979	0.596	0.0143888
8176	2374353	0.596	0.0143888
8177	2374824	0.008	0.0143678
8178	2375002	0.596	0.0143836
8179	2375210	0.522	0.0121909
8180	2375486	0.522	0.0121909
8181	2375956	0.148	0.00986598
8182	2376299	0.002	0.010448
8183	2376366	0.002	0.0104334
8184	2376602	0.496	0.00965223
8185	2376642	0.006	0.0104733
8186	2376794	0.192	0.00893638
8187	2376914	0.01	0.0108138
8188	2377054	0.2	0.0091924
8189	2377119	0.004	0.0104109
8190	2377193	0.01	0.0104512
8191	2377464	0.004	0.0105511
8192	2377640	0.002	0.0105729
8193	2378842	0.002	0.0106618
8194	2379042	0.028	0.0105523
8195	2379155	0.132	0.0104124
8196	2379984	0.01	0.0112552
8197	2380190	0.006	0.0112264
8198	2380467	0.002	0.0112466
8199	2381658	0.006	0.0111784
8200	2382148	0.368	0.0100052
8201	2382470	0.016	0.00999307
8202	2382600	0.032	0.00972107
8203	2382795	0.116	0.0091206
8204	2383250	0.118	0.0082682
8205	2383253	0.004	0.00907529
8206	2383572	0.108	0.00903635
8207	2383648	0.368	0.00924007
8208	2383807	0.016	0.00978718
8209	2383931	0.002	0.00986499
8210	2384324	0.028	0.00961092
8211	2384672	0.004	0.00973628
8212	2384782	0.048	0.00920924
8213	2385887	0.12	0.00901539
8214	2385970	0.788	0.00885822
8215	2386101	0.036	0.00902246
8216	2386270	0.002	0.00908886
8217	2386536	0.002	0.00910453
8218	2386572	0.018	0.00898462
8219	2386653	0.136	0.00887765
8220	2387006	0.018	0.00879013
8221	2387384	0.01	0.00893888
8222	2387419	0.004	0.00890868
8223	2387524	0.246	0.00795244
8224	2387610	0.016	0.009012
8225	2387688	0.864	0.00909901
8226	2387846	0.004	0.00908713
8227	2387882	0.136	0.00909813
8228	2387902	0.004	0.00994963
8229	2388106	0.076	0.00936702
8230	2389043	0.878	0.0114518
8231	2389061	0.004	0.0116716
8232	2389079	0.026	0.0113763
8233	2389225	0.036	0.0116353
8234	2390501	0.006	0.0117324
8235	2390700	0.008	0.0117544
8236	2390722	0.016	0.011763
8237	2390793	0.408	0.0106664
8238	2390929	0.07	0.0103562
8239	2391018	0.09	0.0110347
8240	2391714	0.592	0.0116616
8241	2391960	0.592	0.0116616
8242	2392119	0.408	0.0116616
8243	2392130	0.408	0.0116616
8244	2392606	0.006	0.0116171
8245	2392871	0.408	0.0116299
8246	2393075	0.004	0.0115962
8247	2393371	0.592	0.0116712
8248	2393418	0.408	0.0116712
8249	2393467	0.198	0.0100388
8250	2393481	0.408	0.0102361
8251	2394034	0.408	0.0102361
8252	2394104	0.004	0.0102525
8253	2394132	0.272	0.00934453
8254	2394163	0.196	0.009501
8255	2394454	0.59	0.0108886
8256	2394495	0.41	0.0108886
8257	2394559	0.41	0.0108886
8258	2394707	0.59	0.0108886
8259	2394788	0.59	0.0108886
8260	2395074	0.41	0.0108886
8261	2395372	0.008	0.0108045
8262	2395473	0.042	0.0105149
8263	2395528	0.034	0.0107379
8264	2395768	0.118	0.010912
8265	2395803	0.41	0.0107772
8266	2395928	0.112	0.0108577
8267	2396118	0.006	0.0122041
8268	2396150	0.004	0.0122321
8269	2396597	0.59	0.012206
